Order_ID,Product_ID,Product_Name,Category,Supplier_Name,Warehouse_Location,Order_Date,Shipment_Date,Delivery_Date,Shipping_Mode,Customer_Region,Order_Quantity,Unit_Cost,Unit_Price,Total_Cost,Shipping_Cost,Inventory_Level,Lead_Time_Days,Order_Status,Delivery_Status
10178,P326,Office Chair,Automotive,Delta Exporters,Brazil Hub,08-17-2023,,,Truck, north america,226,410.46,561.96 USD,92763.96,1004.23,987,6,Delayed,On-Time
10335,P397,Smartphone,Furniture,Vertex Distributors,Brazil Hub,03-27-2023,28-03-2023,08-04-2023,Truck,North America,419,325.2,402.68,136258.8,1831.34,924,20,Shipped,Late
10177,P316,Dining Table,Furniture,Delta Exporters,USA Warehouse,11-06-2024,12-06-2024,16-06-2024,Truck,South America,475,413.46,574.59,196393.5,1994.82,147,9,Cancelled,On-Time
10390,P754,Headphones,electronics,Prime Wholesale,Brazil Hub,07-17-2023,24-07-2023,31-07-2023,Air,South America,79,264.83,$457.68,20921.57,546.41,484,19,Cancelled,Late
10103,P646,Engine Oil,apparel,Prime Wholesale,India DC,20-01-2023,26-01-2023,28-01-2023,Express,Europe,133,395.07,580.54,52544.31,1346.43,849,15,Returned,On-Time
10067,P570,Tablet,Apparel,Prime Wholesale, China Hub,06-27-2024,04-07-2024,06-07-2024,Truck,Europe,425,221.08,$430.54,93959,1913.08,419,16,Shipped,On-Time
10037,P446,Office Chair,Furniture,Global Tech Ltd,India DC,11-09-2023,15-11-2023,21-11-2023,Express,EUROPE,244,290.14,377.96,70794.16,1767.65,292,1,Cancelled,Late
10175,P746,Sneakers,Automotive ,NextGen Supplies,Germany Warehouse,22-04-2023,27-04-2023,12-05-2023,Air,South America,195,266.68,415.23,52002.6,1406.94,549,11,Shipped,Late
10500,P154,Chocolate,Electronics ,Alpha Traders,USA Warehouse,24-03-2024,26-03-2024,31-03-2024,Sea,South America,71,183.97,267.76,13061.87,9085.9,249,-2,Returned,On-Time
10132,P663,Brake Pads,Furniture,Global Tech Ltd,India DC,09-05-2024,,,Truck,Europe,323,499.7,857.18,161403.1,1047.41,990,-1,Cancelled,Late
10100,P784,T-shirt,Electronics,Prime Wholesale,USA Warehouse,05-04-2024,07-04-2024,15-04-2024,Express,Europe,117,435.54,830.73,50958.18,1581.87,735,7,Delayed,On-Time
10070,P538,Frozen Pizza,Apparel,Alpha Traders,USA warehouse,07-19-2023,26-07-2023,03-08-2023,Sea,EUROPE,99,120.95,164.76,11974.05,1053.95,207,3,Delayed,Late
10067,P872,Smartphone,apparel,Orion Manufacturing,Germany Warehouse,22-10-2023,28-10-2023,10-11-2023,Air,North America,468,179.46,$267.07,83987.28,213.06,495,11,Shipped,Late
10173,P838,Headphones,Automotive ,Alpha Traders,Brazil Hub,03-04-2023,10-03-2023,13-03-2023,Air,EUROPE,230,97.67,178.38,22464.1,509.38,580,6,Delayed,Late
10213,P489,Sofa,electronics,Orion Manufacturing, China Hub,06-24-2024,29-06-2024,12-07-2024,Air, north america,213,47.41,86.14,10098.33,1833.98,287,14,Shipped,Late
10410,P538,Tablet,electronics,Orion Manufacturing,India DC,15-08-2023,,,Sea,South America,381,123.42,$213.27,47023.02,1089.36,100,19,Cancelled,On-Time
10360,P616,Engine Oil,Furniture,Orion Manufacturing,Brazil Hub,18-06-2023,24-06-2023,29-06-2023,Truck,North America,48,284.6,483.04 USD,13660.8,489.55,50,15,Shipped,Late
10334,P795,Office Chair,electronics,Global Tech Ltd,China Hub,07-10-2024,14-07-2024,22-07-2024,Sea,North America,463,258.53,449.45,119699.39,246.28,385,7,Cancelled,Late
10290,P874,Engine Oil,Apparel,Alpha Traders,USA Warehouse,12-10-2024,18-10-2024,25-10-2024,Express,Europe,310,380.36,637.72,117911.6,614.71,88,9,Cancelled,On-Time
10339,P284,Engine Oil,electronics,Prime Wholesale,USA Warehouse,05-01-2024,09-01-2024,14-01-2024,Express,North America,45,323.34,$391.19,14550.3,865.61,621,15,Delayed,Late
10243,P801,Sofa,Apparel,Delta Exporters,Brazil Hub,17-12-2023,20-12-2023,25-12-2023,Sea,Asia,72,206.35,377.42,14857.2,170.66,432,0,Shipped,On-Time
10421,P510,T-shirt,Automotive,Vertex Distributors,USA Warehouse,01-19-2024,26-01-2024,28-01-2024,Truck, north america,29,183.63,$264.7,5325.27,1748.69,128,-2,Shipped,Late
10472,P555,Chocolate,Furniture,Vertex Distributors, China Hub,20-04-2024,24-04-2024,09-05-2024,Air,EUROPE,309,328.59,514.72,101534.31,373.72,186,5,Returned,On-Time
10158,P987,Engine Oil,Electronics,Prime Wholesale,Germany Warehouse,04-24-2024,27-04-2024,04-05-2024,Truck,Asia,216,241.75,463.96,52218,16913.7,189,1,Returned,On-Time
10453,P612,Engine Oil,Electronics,Prime Wholesale,Brazil Hub,16-10-2023,19-10-2023,24-10-2023,Sea,EUROPE,236,443.2,574.04,104595.2,1587.11,867,-3,Cancelled,Late
10407,P836,Frozen Pizza,Electronics,Vertex Distributors,India DC,27-11-2024,01-12-2024,07-12-2024,Truck,South America,357,56.21,75.24,20066.97,857.85,25,20,Delayed,Late
10499,P343,Chocolate,Food,NextGen Supplies,USA Warehouse,11-11-2023,,,Sea,EUROPE,80,22.41,42.13 USD,1792.8,1774.3,710,1,Shipped,On-Time
10187,P798,Jacket,Food,Prime Wholesale,Germany Warehouse,28-04-2024,01-05-2024,13-05-2024,Express,Asia,322,440.99,788.94,141998.78,282.88,225,20,Shipped,On-Time
10207,P581,Engine Oil,apparel,Alpha Traders,USA warehouse,14-07-2023,21-07-2023,26-07-2023,Air, north america,109,16.41,28.51,1788.69,1193.41,724,18,Cancelled,On-Time
10129,P512,Sneakers,Electronics,Orion Manufacturing,India DC,24-11-2023,30-11-2023,05-12-2023,Air, north america,279,274.82,477.35 USD,76674.78,799.64,370,18,Returned,Late
10267,P982,Chocolate,Apparel,NextGen Supplies,Brazil Hub,26-09-2023,,,Sea,Asia,367,350.38,$688.69,128589.46,161.66,480,-2,Returned,Late
10289,P992,Engine Oil,apparel,Prime Wholesale,USA Warehouse,27-08-2024,02-09-2024,12-09-2024,Truck,South America,307,148.76,212.08,45669.32,101.88,815,1,Returned,On-Time
10068,P770,Laptop,apparel,Delta Exporters,USA Warehouse,25-11-2024,01-12-2024,10-12-2024,Air, north america,369,233.24,382.13 USD,86065.56,280.46,210,18,Shipped,On-Time
10228,P948,Car Battery,Electronics,Alpha Traders,USA warehouse,11-02-2024,06-11-2024,13-11-2024,Truck,South America,272,319.16,482.12,86811.52,555.16,785,19,Delayed,Late
10196,P321,Sneakers,Electronics ,Delta Exporters,India DC,12-07-2023,19-07-2023,02-08-2023,Sea,Asia,4,315.42,526.57 USD,1261.68,812.71,710,11,Shipped,On-Time
10471,P798,Sneakers,Furniture,Alpha Traders,USA Warehouse,01-02-2023,05-02-2023,14-02-2023,Sea, north america,31,416.24,752.78,12903.44,1998.51,218,13,Shipped,Late
10355,P223,LED TV,Automotive ,Vertex Distributors,Germany Warehouse,09-13-2023,20-09-2023,30-09-2023,Air,Europe,390,211.82,346.67,82609.8,1621.22,230,14,Returned,Late
10451,P642,T-shirt,electronics,Global Tech Ltd,USA warehouse,31-03-2023,02-04-2023,11-04-2023,Air,Asia,276,174.43,251.81,48142.68,366.82,427,2,Shipped,On-Time
10269,P939,Brake Pads,Electronics ,Vertex Distributors,China Hub,08-12-2023,,,Air, north america,209,474.97,$894.57,99268.73,781.09,553,9,Returned,On-Time
10115,P361,Sneakers,Electronics,Prime Wholesale,India DC,05-09-2023,,,Sea,South America,497,278.49,507.63 USD,138409.53,764.53,900,17,Cancelled,On-Time
10017,P315,Jacket,apparel,Delta Exporters,India DC,10-22-2023,23-10-2023,06-11-2023,Sea, north america,225,198.04,$281.51,44559,1770.66,894,-1,Delayed,Late
10170,P149,Sofa,Electronics ,Delta Exporters,USA warehouse,05-30-2023,,,Express,South America,303,366.47,689.65,111040.41,1149.21,418,20,Delayed,On-Time
10433,P653,Dining Table,Food,Vertex Distributors,India DC,05-21-2024,,,Express,North America,493,477,760.68 USD,235161,476.89,747,18,Delayed,On-Time
10015,P608,Sneakers,electronics,Delta Exporters,USA Warehouse,09-18-2024,25-09-2024,08-10-2024,Sea,South America,279,251.24,452.64,70095.96,9761.9,845,12,Shipped,Late
10234,P262,Frozen Pizza,Electronics ,Global Tech Ltd,India DC,15-08-2024,20-08-2024,24-08-2024,Express, north america,182,229.5,323.77,41769,1031.79,120,14,Shipped,Late
10077,P340,Dining Table,apparel,Global Tech Ltd,USA Warehouse,30-03-2024,02-04-2024,10-04-2024,Sea,South America,30,254.48,$490.96,7634.4,785.5,63,9,Cancelled,On-Time
10457,P781,Laptop,Electronics,Vertex Distributors, China Hub,01-06-2023,09-01-2023,22-01-2023,Truck,Asia,88,156.03,262.67,13730.64,1887.59,179,5,Shipped,On-Time
10357,P485,Car Battery,Apparel,Orion Manufacturing,Brazil Hub,04-20-2024,21-04-2024,24-04-2024,Truck, north america,7,387.65,462.23,2713.55,984.91,172,17,Cancelled,On-Time
10056,P714,LED TV,Food,Global Tech Ltd,China Hub,10-10-2024,11-10-2024,17-10-2024,Express,Europe,407,278.81,426.87,113475.67,13325.3,693,17,Returned,On-Time
10136,P480,Chocolate,Electronics ,Vertex Distributors,USA warehouse,04-29-2023,06-05-2023,09-05-2023,Sea,EUROPE,175,42.53,69.72 USD,7442.75,764.67,236,7,Cancelled,On-Time
10159,P415,Dining Table,Electronics,Vertex Distributors,Brazil Hub,13-04-2023,14-04-2023,19-04-2023,Truck, north america,170,461.1,$836.29,78387,405.73,227,16,Cancelled,Late
10324,P769,Brake Pads,Automotive ,NextGen Supplies,India DC,25-09-2024,02-10-2024,08-10-2024,Express,Europe,391,214.49,416.29,83865.59,1189.03,974,-1,Returned,On-Time
10004,P778,Engine Oil,Electronics ,Vertex Distributors,Brazil Hub,09-08-2023,10-08-2023,24-08-2023,Express,North America,118,481.56,924.21,56824.08,1225.15,455,10,Delayed,On-Time
10131,P227,T-shirt,apparel,Global Tech Ltd, China Hub,23-01-2023,30-01-2023,09-02-2023,Sea, north america,175,293.17,554.69,51304.75,1298.92,81,1,Cancelled,On-Time
10443,P130,Sneakers,Food,Prime Wholesale,Germany Warehouse,20-01-2023,22-01-2023,25-01-2023,Sea,EUROPE,313,321.99,$573.09,100782.87,1855.93,405,3,Cancelled,On-Time
10223,P851,Laptop,electronics,Alpha Traders, China Hub,02-09-2023,11-02-2023,19-02-2023,Sea,Asia,46,105.71,205,4862.66,1367.48,691,16,Cancelled,On-Time
10119,P520,Smartphone,Automotive,NextGen Supplies, China Hub,13-03-2023,20-03-2023,23-03-2023,Truck,EUROPE,329,27.1,33.62,8915.9,1907.01,327,0,Returned,Late
10192,P698,Brake Pads,Automotive,Global Tech Ltd, China Hub,05-11-2024,12-11-2024,24-11-2024,Air,South America,388,90.39,$105.18,35071.32,593.97,57,-2,Returned,On-Time
10181,P552,Tablet,Food,Alpha Traders,Brazil Hub,12-30-2023,04-01-2024,12-01-2024,Truck,EUROPE,277,155.05,277.43,42948.85,488.31,265,-1,Cancelled,Late
10296,P493,Smartphone,Food,Prime Wholesale,Germany Warehouse,09-08-2024,12-08-2024,22-08-2024,Air,Europe,14,190.52,295.25,2667.28,12.2,308,20,Shipped,On-Time
10188,P854,T-shirt,Food,Prime Wholesale, China Hub,27-10-2024,30-10-2024,08-11-2024,Air,Asia,187,486.36,$559.19,90949.32,1444.53,869,15,Delayed,On-Time
10200,P344,Frozen Pizza,Automotive ,Global Tech Ltd,India DC,09-01-2024,08-09-2024,17-09-2024,Truck, north america,315,350.18,402.02,110306.7,1414.35,335,2,Delayed,Late
10220,P709,Jeans,Automotive,Global Tech Ltd,China Hub,01-04-2023,03-04-2023,08-04-2023,Truck, north america,148,90.23,169.04,13354.04,339.23,86,9,Cancelled,On-Time
10032,P989,Dining Table,Furniture,Prime Wholesale,Germany Warehouse,04-23-2023,26-04-2023,09-05-2023,Express,Asia,119,189.88,222.15,22595.72,1902.31,231,-3,Cancelled,On-Time
10040,P584,Car Battery,electronics,Vertex Distributors, China Hub,01-18-2023,23-01-2023,03-02-2023,Sea,Europe,237,89.12,$131.64,21121.44,406.46,999,12,Delayed,On-Time
10074,P912,Laptop,Automotive,Orion Manufacturing,Germany Warehouse,04-01-2023,03-04-2023,10-04-2023,Sea,EUROPE,54,92.69,146.82,5005.26,1585.96,643,1,Returned,On-Time
10034,P696,Sneakers,Apparel,Vertex Distributors,USA warehouse,08-03-2024,14-03-2024,26-03-2024,Express,Asia,97,206.5,$266.4,20030.5,1099.6,283,16,Cancelled,Late
10198,P836,Headphones,Automotive ,Delta Exporters,Brazil Hub,01-10-2023,17-01-2023,25-01-2023,Sea,Europe,232,277.4,346.11,64356.8,177.92,887,6,Returned,On-Time
10222,P229,Chocolate,Automotive,Delta Exporters,Germany Warehouse,27-01-2024,01-02-2024,09-02-2024,Air,North America,396,20.79,$39.02,8232.84,642.29,693,15,Cancelled,On-Time
10298,P693,Smartphone,Apparel,NextGen Supplies,USA warehouse,12-16-2023,19-12-2023,25-12-2023,Truck,South America,298,439.86,650.33,131078.28,35.09,431,4,Shipped,Late
10285,P427,LED TV,Electronics,Orion Manufacturing,Brazil Hub,04-07-2023,09-07-2023,17-07-2023,Express,EUROPE,210,98.75,$171.29,20737.5,76.35,728,4,Cancelled,Late
10167,P609,Headphones,Furniture,NextGen Supplies,Germany Warehouse,20-07-2023,24-07-2023,06-08-2023,Express,North America,334,199.47,341.71,66622.98,732.6,395,13,Cancelled,Late
10275,P585,Engine Oil,Apparel,Prime Wholesale,USA warehouse,02-07-2024,09-07-2024,17-07-2024,Truck, north america,497,407.47,562.12,202512.59,1694.49,913,19,Cancelled,Late
10278,P980,Sofa,Electronics ,Orion Manufacturing,Germany Warehouse,07-13-2024,17-07-2024,22-07-2024,Air,North America,330,140.22,$198.69,46272.6,1464.1,694,12,Cancelled,On-Time
10450,P385,Frozen Pizza,Furniture,NextGen Supplies,Germany Warehouse,09-23-2023,28-09-2023,07-10-2023,Air,Europe,314,62.68,$104.73,19681.52,1287.11,832,4,Returned,Late
10418,P303,Laptop,Apparel,Vertex Distributors,Germany Warehouse,07-03-2023,,,Truck,EUROPE,158,277.37,429.19,43824.46,18413.1,816,-3,Returned,Late
10251,P534,Sneakers,Electronics,NextGen Supplies, China Hub,14-07-2024,18-07-2024,26-07-2024,Express, north america,39,323.58,512.29 USD,12619.62,935.4,612,9,Delayed,On-Time
10264,P973,Sofa,Automotive,Delta Exporters, China Hub,10-03-2023,14-03-2023,25-03-2023,Sea,EUROPE,355,330.69,365.17,117394.95,186.01,140,5,Shipped,Late
10313,P875,Headphones,Apparel,Alpha Traders,USA warehouse,14-04-2024,18-04-2024,21-04-2024,Air,EUROPE,30,489.4,883.81,14682,198.14,127,3,Delayed,On-Time
10222,P786,Jacket,Automotive,Prime Wholesale,India DC,06-10-2024,13-10-2024,19-10-2024,Truck,Europe,205,343.79,637.75,70476.95,451.59,270,17,Delayed,Late
10118,P425,Car Battery,apparel,Delta Exporters,USA warehouse,03-15-2024,17-03-2024,22-03-2024,Express,Asia,423,330.2,$571.72,139674.6,879.43,271,-1,Delayed,Late
10050,P960,Dining Table,Furniture,Vertex Distributors,Brazil Hub,08-10-2023,14-08-2023,27-08-2023,Air,Asia,57,19.41,33.77,1106.37,348.75,640,0,Shipped,Late
10269,P330,LED TV,Food,Prime Wholesale,USA Warehouse,06-29-2023,05-07-2023,10-07-2023,Air,South America,21,367.86,500.87,7725.06,1467.85,835,17,Returned,On-Time
10069,P212,Sneakers,Automotive ,Orion Manufacturing, China Hub,18-02-2024,19-02-2024,02-03-2024,Sea,Asia,483,235.6,469.01 USD,113794.8,628.06,184,7,Shipped,Late
10463,P302,Laptop,Electronics,Orion Manufacturing,Brazil Hub,30-07-2024,31-07-2024,03-08-2024,Sea, north america,54,191.46,286.23,10338.84,68.23,210,13,Shipped,On-Time
10437,P743,Engine Oil,apparel,Global Tech Ltd,Brazil Hub,05-24-2023,25-05-2023,07-06-2023,Express,Europe,399,348.74,684.59 USD,139147.26,1322.81,320,11,Returned,On-Time
10159,P658,Sofa,Food,Delta Exporters,Brazil Hub,07-20-2023,24-07-2023,01-08-2023,Air,North America,493,116.18,190.1,57276.74,1381.34,819,2,Shipped,On-Time
10149,P696,Jacket,Furniture,Vertex Distributors, China Hub,06-09-2024,07-09-2024,21-09-2024,Truck, north america,146,376.57,$728.87,54979.22,907.4,265,4,Shipped,On-Time
10496,P789,Sneakers,Automotive ,Global Tech Ltd,USA Warehouse,12-09-2023,17-09-2023,26-09-2023,Express, north america,169,80.81,$114.58,13656.89,1311.7,10,5,Cancelled,Late
10452,P744,Engine Oil,Automotive ,Prime Wholesale,Brazil Hub,04-18-2023,20-04-2023,04-05-2023,Express,North America,456,69.49,113.9,31687.44,216.98,489,17,Shipped,On-Time
10252,P184,LED TV,Furniture,NextGen Supplies,Brazil Hub,01-19-2023,20-01-2023,04-02-2023,Sea,Europe,178,206.51,323.87 USD,36758.78,150.66,507,-1,Shipped,Late
10461,P934,LED TV,Food,Prime Wholesale,USA Warehouse,06-22-2023,23-06-2023,07-07-2023,Sea,Asia,72,321.56,378.56 USD,23152.32,560.83,748,4,Cancelled,On-Time
10392,P939,Car Battery,Electronics ,Delta Exporters,USA Warehouse,08-01-2024,02-08-2024,15-08-2024,Sea, north america,324,129.72,155.5,42029.28,496.29,483,-3,Delayed,Late
10064,P515,Dining Table,Electronics,Global Tech Ltd,India DC,28-02-2024,01-03-2024,09-03-2024,Truck,North America,58,140.29,156.09 USD,8136.82,634.1,-50,-1,Cancelled,On-Time
10424,P126,Sneakers,Furniture,NextGen Supplies,USA warehouse,26-10-2024,31-10-2024,10-11-2024,Sea,Europe,58,120.71,223.68,7001.18,1897.05,735,-1,Shipped,On-Time
10012,P467,Sneakers,Electronics ,Prime Wholesale,India DC,05-28-2024,29-05-2024,02-06-2024,Express, north america,29,312.5,557.41,9062.5,858.73,754,7,Shipped,On-Time
10350,P594,Tablet,Apparel,Global Tech Ltd,Germany Warehouse,10-28-2024,31-10-2024,14-11-2024,Truck,South America,205,108.11,$127.59,22162.55,386.3,744,16,Returned,Late
10285,P327,Frozen Pizza,Automotive ,Vertex Distributors, China Hub,15-08-2024,16-08-2024,28-08-2024,Air,Europe,115,75.2,97.81,8648,1312,101,14,Returned,Late
10073,P428,LED TV,Apparel,Global Tech Ltd,USA warehouse,05-23-2023,25-05-2023,03-06-2023,Sea,Europe,409,136.09,220.57,55660.81,1548.05,87,-3,Shipped,Late
10150,P281,Jacket,apparel,Alpha Traders,China Hub,23-07-2023,,,Air, north america,280,144.91,184.42 USD,40574.8,902.24,-14,16,Delayed,Late
10069,P217,Engine Oil,Electronics ,Delta Exporters,Brazil Hub,04-10-2023,17-04-2023,02-05-2023,Air, north america,485,128.14,202.83,62147.9,417.47,888,1,Shipped,Late
10330,P366,Sofa,Electronics ,Alpha Traders,USA warehouse,20-05-2023,24-05-2023,03-06-2023,Air,North America,401,47.99,71.25,19243.99,783.63,430,16,Delayed,Late
10329,P129,Jacket,electronics,Alpha Traders,USA warehouse,03-02-2023,,,Air, north america,137,348.37,498.25,47726.69,1425.66,720,1,Shipped,On-Time
10191,P231,Tablet,Automotive,Global Tech Ltd,USA warehouse,09-02-2024,07-09-2024,19-09-2024,Air,Europe,276,423.68,639.91,116935.68,1264.08,161,16,Returned,Late
10135,P768,Office Chair,Electronics ,Global Tech Ltd, China Hub,08-08-2023,13-08-2023,28-08-2023,Sea,North America,360,498.99,$756.8,179636.4,406.87,425,17,Shipped,Late
10204,P437,Office Chair,Electronics ,NextGen Supplies,Germany Warehouse,09-06-2023,,,Air,Asia,3,150.99,276.56,452.97,1248.32,350,7,Delayed,On-Time
10010,P866,Brake Pads,Automotive ,Orion Manufacturing,Brazil Hub,16-07-2024,22-07-2024,30-07-2024,Truck,Asia,487,300.09,365.72 USD,146143.83,962.29,238,19,Delayed,Late
10316,P169,Frozen Pizza,Apparel,Vertex Distributors, China Hub,29-03-2024,02-04-2024,05-04-2024,Air, north america,464,216.83,303.74,100609.12,441.51,660,16,Shipped,Late
10126,P627,Engine Oil,Electronics ,NextGen Supplies,India DC,05-27-2023,31-05-2023,14-06-2023,Sea,South America,269,494.42,$587.49,132998.98,1552.53,42,1,Returned,On-Time
10485,P249,Jeans,electronics,Orion Manufacturing,Brazil Hub,18-02-2024,21-02-2024,29-02-2024,Air,Asia,130,353.33,$559.22,45932.9,1396.38,765,16,Delayed,On-Time
10218,P796,Chocolate,Food,Alpha Traders,USA Warehouse,11-27-2023,02-12-2023,06-12-2023,Truck,EUROPE,232,454.76,797.45,105504.32,365.35,236,15,Shipped,Late
10153,P401,Chocolate,apparel,Global Tech Ltd,Germany Warehouse,18-08-2023,22-08-2023,24-08-2023,Truck,EUROPE,285,69.58,77.02,19830.3,18381.8,780,-1,Shipped,On-Time
10056,P592,T-shirt,Automotive ,Orion Manufacturing,USA warehouse,04-12-2024,16-04-2024,19-04-2024,Truck,North America,93,483.61,$875.38,44975.73,1971.46,447,1,Delayed,On-Time
10115,P508,Brake Pads,apparel,NextGen Supplies,Germany Warehouse,07-02-2023,04-07-2023,13-07-2023,Express,Asia,315,278.08,434.39 USD,87595.2,396.51,203,9,Delayed,Late
10479,P842,T-shirt,Automotive ,Orion Manufacturing,USA warehouse,25-07-2023,29-07-2023,09-08-2023,Express,Asia,180,174.01,274.53,31321.8,1606.31,46,11,Shipped,On-Time
10236,P156,Smartphone,Automotive,Vertex Distributors,Germany Warehouse,10-16-2023,19-10-2023,28-10-2023,Truck,Europe,396,415.57,469.28,164565.72,1033.48,98,11,Delayed,On-Time
10409,P481,Office Chair,Furniture,Vertex Distributors, China Hub,13-02-2023,14-02-2023,27-02-2023,Sea,Europe,141,400.01,520.28,56401.41,1180.58,197,4,Shipped,Late
10363,P289,Sofa,Electronics ,Prime Wholesale,Brazil Hub,09-27-2023,03-10-2023,08-10-2023,Air,EUROPE,270,473.24,$922.31,127774.8,461.04,641,3,Shipped,Late
10056,P808,LED TV,Apparel,Delta Exporters, China Hub,12-03-2023,05-12-2023,17-12-2023,Air, north america,115,133.33,179.15,15332.95,1691.17,643,13,Delayed,On-Time
10131,P161,Sneakers,Automotive,Global Tech Ltd,Brazil Hub,02-26-2024,04-03-2024,12-03-2024,Truck, north america,88,159.31,228.12,14019.28,1310.8,762,18,Shipped,Late
10093,P781,Laptop,Food,Alpha Traders,Germany Warehouse,01-03-2023,03-03-2023,13-03-2023,Truck, north america,484,14.44,19.61,6988.96,1340.29,124,4,Delayed,Late
10457,P257,Dining Table,Furniture,Delta Exporters,India DC,02-11-2024,05-11-2024,17-11-2024,Express,Asia,50,355.84,$445.99,17792,1152.66,339,3,Shipped,Late
10237,P995,Dining Table,Automotive,Global Tech Ltd, China Hub,29-08-2024,05-09-2024,18-09-2024,Truck,EUROPE,489,157.21,192.97,76875.69,717.27,769,2,Delayed,On-Time
10220,P100,Laptop,Electronics,Global Tech Ltd,USA Warehouse,08-03-2024,13-03-2024,18-03-2024,Express,EUROPE,433,97.22,165.1,42096.26,1526.83,594,13,Returned,On-Time
10268,P366,Chocolate,Automotive,Global Tech Ltd,Germany Warehouse,25-02-2023,04-03-2023,07-03-2023,Sea,Europe,147,170.62,199.91,25081.14,624.93,1,12,Shipped,Late
10252,P831,Brake Pads,Automotive ,Global Tech Ltd,Brazil Hub,08-11-2023,14-11-2023,17-11-2023,Express,EUROPE,363,412.69,517.77 USD,149806.47,304.82,40,12,Shipped,Late
10456,P372,Dining Table,Furniture,NextGen Supplies, China Hub,03-31-2023,02-04-2023,16-04-2023,Express,South America,16,275.41,430.49,4406.56,1656.57,159,17,Shipped,On-Time
10157,P340,Tablet,Automotive ,Global Tech Ltd,Germany Warehouse,11-11-2023,18-11-2023,22-11-2023,Sea,EUROPE,325,131.09,165.17,42604.25,399.01,364,-1,Cancelled,On-Time
10427,P385,T-shirt,Furniture,Orion Manufacturing, China Hub,25-07-2024,26-07-2024,03-08-2024,Air,North America,59,78.19,137.3 USD,4613.21,648.68,761,18,Cancelled,On-Time
10260,P542,Jacket,Furniture,Alpha Traders,China Hub,13-08-2024,20-08-2024,03-09-2024,Air,Asia,410,300,$519.4,123000,1170.22,434,5,Delayed,Late
10025,P392,Jeans,apparel,Alpha Traders, China Hub,28-04-2023,04-05-2023,07-05-2023,Sea,South America,468,486.41,869.67,227639.88,2120,262,20,Returned,Late
10475,P144,Brake Pads,Electronics ,Orion Manufacturing,USA Warehouse,13-02-2024,14-02-2024,19-02-2024,Sea,South America,56,249.33,$401.89,13962.48,643.93,705,4,Delayed,Late
10397,P559,Jeans,Electronics,Global Tech Ltd,USA Warehouse,12-04-2023,17-04-2023,01-05-2023,Express,North America,353,344.28,$585.84,121530.84,594.03,634,14,Returned,On-Time
10081,P627,Smartphone,Automotive ,NextGen Supplies,Brazil Hub,05-15-2024,18-05-2024,20-05-2024,Express, north america,121,444.74,612.38 USD,53813.54,572.28,566,13,Returned,Late
10083,P573,T-shirt,Apparel,Delta Exporters,USA warehouse,09-29-2024,03-10-2024,11-10-2024,Sea,Asia,52,266.41,352.36,13853.32,1170.92,760,1,Cancelled,On-Time
10264,P850,Sofa,Apparel,Delta Exporters,China Hub,02-02-2024,04-02-2024,14-02-2024,Express,South America,425,212.32,$338.53,90236,331.07,217,8,Shipped,On-Time
10475,P676,Tablet,Electronics ,Global Tech Ltd,China Hub,11-10-2023,18-10-2023,23-10-2023,Express, north america,136,177.02,220,24074.72,1664.08,925,5,Cancelled,Late
10172,P346,Sneakers,Automotive ,Prime Wholesale,Germany Warehouse,06-18-2024,20-06-2024,26-06-2024,Truck,South America,283,234.01,$343.7,66224.83,1705.95,335,0,Returned,On-Time
10318,P569,Headphones,Apparel,Orion Manufacturing,Germany Warehouse,17-09-2023,24-09-2023,04-10-2023,Sea, north america,217,394.1,533.5 USD,85519.7,421.58,628,12,Cancelled,Late
10437,P581,Jeans,Food,Orion Manufacturing,China Hub,07-02-2023,11-02-2023,16-02-2023,Truck,Asia,386,402.62,$744.21,155411.32,973.94,730,7,Shipped,On-Time
10002,P845,T-shirt,Electronics,Delta Exporters,Brazil Hub,17-07-2023,18-07-2023,30-07-2023,Air,Europe,200,91.15,$118.3,18230,1503.64,518,7,Cancelled,Late
10050,P859,Jeans,Automotive ,Global Tech Ltd, China Hub,01-25-2024,30-01-2024,12-02-2024,Express,Asia,279,65.2,96.35 USD,18190.8,1867.27,301,4,Cancelled,On-Time
10387,P516,Brake Pads,Automotive ,Prime Wholesale, China Hub,04-12-2023,,,Sea,North America,71,245.01,465.56 USD,17395.71,724.87,421,5,Delayed,On-Time
10144,P768,Frozen Pizza,apparel,Delta Exporters, China Hub,10-17-2023,22-10-2023,04-11-2023,Sea,Asia,326,187.25,357.13,61043.5,1703.86,789,7,Delayed,Late
10477,P999,Smartphone,Automotive,Prime Wholesale,China Hub,10-01-2024,05-10-2024,20-10-2024,Express, north america,164,413.09,502.59 USD,67746.76,972.65,412,2,Cancelled,On-Time
10386,P815,Headphones,Electronics,Delta Exporters, China Hub,20-07-2024,26-07-2024,03-08-2024,Truck,Europe,216,85.85,132.64,18543.6,1951.6,108,10,Cancelled,Late
10360,P674,Chocolate,Furniture,Delta Exporters,Brazil Hub,24-02-2023,27-02-2023,02-03-2023,Truck,EUROPE,279,332.39,$409.73,92736.81,318.82,577,-2,Returned,On-Time
10164,P171,Office Chair,electronics,Global Tech Ltd,Germany Warehouse,07-19-2023,,,Air,North America,292,50.34,95.78 USD,14699.28,847.27,795,9,Delayed,Late
